8,9
9,10
14,16
15,18
8,9
8,9
25,29
5,6
5,6
6,7
11,13
6,7
8,9
8,9
7,8
9,10
8,9
7,8
6,7
9,10
6,7
6,7
6,7
29,33
7,8
14,17
9,11
9,11
5,6
11,13
6,7
18,20
6,7
6,7
6,7
24,27
8,9
5,6
9,10
8,9
15,18
8,9
14,17
7,8
11,13
5,6
5,6
8,9
10,12
9,10
7,8
30,34
5,6
7,8
5,6
6,7
12,14
20,24
5,6
30,35
6,7
8,9
11,13
20,23
7,8
9,10
7,8
31,35
8,9
8,9
8,9
8,9
9,10
17,19
6,7
16,18
7,8
15,17
9,10
12,14
8,9
27,30
6,7
6,7
7,8
9,10
18,21
7,8
8,9
14,16
8,9
5,6
9,10
5,6
5,6
9,11
14,16
10,12
6,7
15,17
16,19
15,18
9,10
9,11
7,8
17,20
7,8
12,14
5,6
29,34
28,33
5,6
5,6
6,7
5,6
9,10
6,7
21,25
5,6
27,32
7,8
9,11
28,32
30,34
6,7
14,17
5,6
26,29
9,11
5,6
8,9
5,6
7,8
21,26
10,12
19,22
9,10
6,7
28,33
13,15
8,9
29,35
6,7
21,26
9,11
29,34
16,19
8,9
6,7
15,17
8,9
6,7
23,26
6,7
7,8
23,27
7,8
7,8
13,15
9,10
5,6
9,10
13,15
6,7
9,10
5,6
10,12
9,10
7,8
8,9
6,7
6,7
6,7
16,19
6,7
9,10
5,6
8,9
9,11
6,7
16,19
7,8
9,10
11,13
6,7
5,6
6,7
17,19
5,6
9,11
6,7
7,8
9,10
9,11
5,6
10,12
6,7
6,7
31,35
8,9
19,23
28,32
6,7
6,7
16,18
28,34
9,10
7,8
15,17
7,8
9,11
9,10
6,7
6,7
11,13
10,12
15,17
17,19
5,6
14,17
18,20
9,10
21,24
10,12
22,26
10,12
31,35
9,10
6,7
16,18
10,12
10,12
8,9
8,9
8,9
9,10
6,7
5,6
6,7
7,8
6,7
15,17
6,7
8,9
8,9
6,7
5,6
6,7
9,10
11,13
5,6
9,11
7,8
10,12
9,10
6,7
5,6
14,16
6,7
9,10
12,14
11,13
13,15
15,17
28,32
30,35
11,13
8,9
10,12
5,6
9,11
29,36
14,17
28,32
9,10
7,8
8,9
9,10
5,6
5,6
16,18
6,7
5,6
5,6
13,15
5,6
7,8
18,21
7,8
17,20
5,6
13,15
8,9
15,17
10,12
8,9
6,7
9,11
6,7
5,6
5,6
9,10
6,7
11,13
25,31
16,18
10,12
9,10
25,29
9,11
9,10
8,9
6,7
10,12
30,35
5,6
9,11
6,7
6,7
10,12
8,9
8,9
11,13
7,8
14,16
10,12
9,10
5,6
8,9
6,7
9,10
8,9
5,6
9,11
11,13
5,6
11,13
9,10
7,8
8,9
8,9
5,6
5,6
8,9
9,11
8,9
5,6
14,17
8,9
6,7
6,7
6,7
8,9
13,16
6,7
8,9
11,13
5,6
10,12
7,8
8,9
8,9
11,13
7,8
30,34
9,10
8,9
6,7
5,6
8,9
5,6
17,20
9,10
7,8
9,11
29,34
31,35
9,11
22,25
9,11
26,31
8,9
6,7
19,22
10,12
5,6
5,6
5,6
10,12
8,9
8,9
7,8
6,7
11,13
9,11
5,6
9,10
9,10
5,6
7,8
7,8
9,10
5,6
12,14
9,10
9,11
7,8
6,7
21,24
5,6
5,6
12,14
13,15
9,10
11,13
12,14
5,6
20,24
8,9
6,7
5,6
9,10
9,10
15,17
8,9
7,8
9,10
9,11
13,16
6,7
5,6
8,9
9,11
9,10
7,8
9,11
9,11
8,9
12,14
15,17
27,30
28,32
7,8
5,6
16,18
18,20
7,8
11,13
9,11
10,12
10,12
8,9
8,9
6,7
9,11
8,9
10,12
6,7
5,6
8,9
16,19
10,12
5,6
7,8
6,7
8,9
6,7
22,25
22,27
10,12
8,9
9,11
7,8
5,6
5,6
5,6
6,7
8,9
5,6
7,8
14,17
24,29
9,10
7,8
28,34
9,10
7,8
9,10
6,7
10,12
28,33
8,9
17,19
17,21
17,21
15,17
18,20
18,20
11,13
5,6
6,7
11,13
18,20
7,8
9,11
6,7
8,9
11,13
17,19
5,6
18,20
8,9
14,16
10,12
31,35
5,6
8,9
5,6
6,7
17,20
29,33
16,18
10,12
9,11
8,9
6,7
21,24
27,30
6,7
22,26
21,24
15,17
13,16
13,16
6,7
11,13
11,13
12,14
6,7
7,8
19,22
7,8
9,10
14,16
8,9
12,14
14,17
8,9
9,11
31,36
12,14
10,12
15,17
12,14
5,6
9,10
19,22
27,31
9,11
20,23
5,6
6,7
7,8
11,13
6,7
9,11
5,6
15,17
27,32
5,6
9,11
7,8
9,11
17,19
8,9
9,10
21,24
30,35
19,23
14,17
15,17
6,7
9,10
8,9
8,9
14,16
17,21
16,18
5,6
9,10
13,15
15,17
22,25
5,6
6,7
6,7
6,7
6,7
17,19
7,8
5,6
16,18
