5,7
4,5
4,5
4,5
6,8
5,7
16,21
3,4
3,4
7,9
4,5
4,5
4,5
5,7
8,10
7,9
3,4
3,4
8,10
4,5
7,9
8,10
3,4
3,4
3,4
5,7
3,4
3,4
3,4
3,4
4,5
3,4
4,5
3,4
8,11
4,5
5,7
8,10
6,8
11,14
3,4
3,4
20,26
6,8
5,7
8,10
3,4
4,5
3,4
6,8
4,5
3,4
25,35
7,9
3,4
3,4
5,7
21,28
4,5
4,5
4,5
5,7
8,11
13,17
6,8
20,28
6,8
6,8
8,11
3,4
13,18
8,10
3,4
8,11
5,7
4,5
4,5
3,4
23,30
7,9
11,14
10,13
15,21
8,10
9,12
3,4
18,23
12,17
10,13
11,14
11,14
13,17
4,5
7,9
10,14
8,10
3,4
18,24
4,5
15,20
6,8
10,14
11,14
10,14
17,22
5,7
28,35
3,4
7,9
3,4
4,5
8,11
4,5
5,7
14,18
18,24
5,7
7,9
8,11
5,7
13,17
8,11
4,5
5,7
17,22
12,15
8,11
8,11
7,9
3,4
7,9
3,4
4,5
3,4
18,25
3,4
3,4
3,4
3,4
3,4
4,5
5,7
3,4
6,8
8,11
11,14
7,9
3,4
3,4
26,33
9,12
10,13
15,19
4,5
7,9
9,12
5,7
7,9
14,19
12,15
8,10
3,4
10,13
4,5
3,4
4,5
5,7
4,5
3,4
4,5
3,4
8,11
9,12
3,4
6,8
3,4
8,10
26,34
3,4
18,24
3,4
5,7
8,10
16,22
3,4
21,28
3,4
4,5
7,9
12,15
21,29
3,4
10,14
8,10
9,12
3,4
3,4
19,24
3,4
4,5
9,12
7,9
7,9
4,5
3,4
6,8
26,34
3,4
8,11
3,4
5,7
5,7
5,7
3,4
4,5
3,4
8,11
5,7
4,5
4,5
11,15
7,9
4,5
5,7
7,9
4,5
4,5
4,5
8,10
5,7
5,7
10,13
3,4
4,5
8,10
4,5
5,7
4,5
6,8
3,4
4,5
4,5
4,5
3,4
4,5
7,9
7,9
14,18
6,8
3,4
8,11
13,17
3,4
3,4
5,7
3,4
8,10
18,25
14,18
8,11
5,7
3,4
4,5
4,5
15,21
4,5
8,11
4,5
4,5
4,5
3,4
3,4
4,5
4,5
4,5
6,8
20,28
8,11
7,9
7,9
5,7
3,4
7,9
8,10
8,11
8,10
5,7
6,8
9,12
3,4
7,9
9,12
3,4
3,4
15,21
9,12
8,10
4,5
11,14
5,7
4,5
8,11
9,12
9,12
4,5
10,13
8,10
8,11
10,13
8,10
12,15
4,5
3,4
3,4
9,12
10,13
12,16
3,4
15,20
5,7
4,5
8,11
4,5
3,4
8,11
4,5
7,9
13,17
8,10
20,25
4,5
8,10
3,4
6,8
10,13
11,15
8,10
8,10
22,31
5,7
3,4
5,7
16,21
3,4
17,22
4,5
7,9
4,5
3,4
18,23
11,14
8,10
4,5
8,10
13,17
9,12
8,10
4,5
7,9
11,14
11,14
10,13
15,20
8,10
4,5
3,4
10,13
5,7
5,7
4,5
3,4
8,10
19,25
5,7
6,8
8,10
5,7
13,17
10,13
3,4
3,4
4,5
10,14
24,31
20,25
5,7
7,9
9,12
4,5
5,7
4,5
5,7
12,17
12,16
10,13
4,5
6,8
5,7
10,13
8,11
3,4
4,5
4,5
5,7
5,7
4,5
